key,value,definition
natural,avalanche_dam,natural	=	presa d'allau
natural,spring,natural	=	primavera
natural,hot_spring,natural	=	primavera calorosa
natural,wallow,natural	=	rebolcar-se per
natural,riverbank,natural	=	riba del riu
natural,rock,natural	=	roca
natural,bare_rock,natural	=	Roca nua
natural,rocks,natural	=	roques
natural,saddle,natural	=	selló
natural,mountain_range,natural	=	serralada
natural,sand,natural	=	sorra
natural,land,natural	=	terra
natural,river_terrace,natural	=	terrassa del riu
natural,ground,natural	=	terrestre
natural,tree_stump,natural	=	tocó d'arbre
natural,tundra,natural	=	tundra
natural,hill,natural	=	Turó
natural,mesa,natural	=	turó baix
natural,fell,natural	=	va caure
natural,valley,natural	=	Vall
natural,rock_overhang,natural	=	voladís de roca
natural,volcano,natural	=	volcà
ncat,*,ncat	=	*
addr:TW:dataset,137998,ngbe: codi	=	*
frequency,50,ngbe: fus	=	*
ngbe:subgrupo,Parajes,ngbe: subgrup	=	Paratges
ngbe:version,provisional,ngbe: versió	=	provisional
ngbe:grupo,Relieve,ngbe:grup	=	Rellevar
ngbe:tema,Toponimia,ngbe:tema	=	toponímia
ngbe:tipotexto,S,ngbe:tipotext	=	S
nhd:fcode,46003,nhd-shp:fcode	=	*
population:date,2004-12-17,nhd-shp:fdate	=	*
ngbe:codigo,80214,nhd: codi f	=	*
nhd:fcode,39004,nhd: codi f	=	*
nhd:fcode,46006,nhd: codi f	=	*
nhd:fcode,46007,nhd: codi f	=	*
nhd:fcode,55800,nhd: codi f	=	*
nhd:fdate,2008-02-28,nhd: codi f	=	*
NHD:FDate,2007/08/08,NHD: DATA	=	*
gauge,1000,NHD: Tipus F	=	*
NHD:FType,ArtificialPath,NHD: Tipus F	=	camí artificial
NHD:FType,CanalDitch,NHD: Tipus F	=	canalzanja
nhd:ftype,LakePond,nhd: tipus f	=	llacestany
NHD:FType,StreamRiver,NHD: Tipus F	=	RierolRiu
teryt:stan_na,2009-01-01,nhd:data	=	*
nhd:fdate,Fri␣Dec␣28␣00:00:00␣PST␣2007,nhd:data	=	Dè_Dic_28_00:00:00_PST_2007
nhd:fdate,Wed␣Sep␣26␣00:00:00␣PDT␣2007,nhd:data	=	dimecres✣setembre_26_00:00:00_PDT_2007
NHD:FLOWDIR,With␣Digitized,NHD:FLUIX DIR	=	Amb_Digitalitzat
NHD:FTYPE,SwampMarsh,NHD:FTYPE	=	PantàMarsh
passenger_lines,2,NHD:RESOLUCIÓ	=	*
NHD:Resolution,High,NHD:Resolució	=	Alt
NHD:RESOLUTION,Medium,NHD:RESOLUCIÓ	=	Mitjà
birds_nest,stork,niu de Ocell	=	cigonya
level,*,nivell	=	*
admin_level,1,nivell d'administrador	=	*
admin_level,aboriginal_land,nivell d'administrador	=	terra aborigen
accuracy,10,nivell_administrador	=	*
generator:solar:modules,10,nivell_administrador	=	*
source:zoomlevel,11,nivell_administrador	=	*
levels,1,nivell: referència	=	*
light:count,2,nivell: referència	=	*
addr:street,*,"node d’adreça: nom del carrer , avinguda , rambla , passeig , bulevard , passatge , carreró = *"
name,*,nom	=	*
short_name,USPS,nom curt	=	USPS
source:name,survey,nom de la font	=	enquesta
source:name,NPWS_Estate,nom de la font	=	Finca NPWS
source:name,GNS,nom de la font	=	GNS
source:name,Haiti_DMA_Topo,nom de la font	=	Haití DMA Topo
source:name,OS_OpenData_Locator,nom de la font	=	Localitzador de dades obertes del sistema operatiu
source:name,NSW_LPI_Base_Map,nom de la font	=	Mapa base de LPI de Nova Gal·les del Sud
source:name,LPI_NSW_Base_Map,nom de la font	=	Mapa base de LPI NSW
source:name,OS_OpenData_StreetView,nom de la font	=	Sistema operatiu OpenData StreetView
source:name,OS_OpenData_OS_Locator,nom de la font	=	US OpenData US Locator
official_name,Starbucks␣Coffee,nom oficial	=	Starbucks_Cafè
official_name:en,Seven-Eleven,nom_oficial:ca	=	Set onze
name:prefix:be,*,nom: prefix: ser	=	*
name:signed,no,nom: signat	=	no
name:etymology:wikidata,*,nom:etimologia:wikidata	=	*
name:ja,*,nom:ja	=	*
name:prefix:ru,*,nom:prefix:ru	=	*
bollard,rising,noray	=	creixent
bollard,fixed,noray	=	fixat
bollard,removable,noray	=	retirable
note,*,Nota	=	*
note:name,"Der␣reg_name,␣sowie␣ggf.␣der␣loc_name␣sind␣dem␣zugehörigen␣Wikipediaartikel␣entnommen.","nota: nom	=	Der_reg_name,_sowie_ggf._der_loc_name_sind_dem_zugehörigen_Wikipediaartikel_entnommen."
note:ja,*,nota: sí	=	*
note:post_town,Florissant,nota:post_town	=	florissant
note:post_town,Saint␣Louis,nota:post_town	=	San_Louis
nycdoitt:bin,4000000,nycdoitt:bin	=	*
surrey:date,19850801,nycdoitt:bin	=	*
nysgissam:review,existing␣element's␣addr:housenumber␣has␣different␣addr:housenumber,nysgissam: revisió	=	la_direcció:número_d'element_existent_té_diferent_direcció:número_de_casa
nysgissam:review,repeat␣address,nysgissam: revisió	=	repetir_direcció
nysgissam:review,no␣matching␣street␣nearby,nysgissam: revisió	=	sin_coincidència_carrer_cercana
nysgissam:review,found␣>␣1␣existing␣matching␣address,nysgissam: revisió	=	trobat_>_1_existent_coincident_direcció
object:city,Düsseldorf,objecte:ciutat	=	Düsseldorf
object:city,Valdivia,objecte:ciutat	=	Valdivia
object:country,DE,objecte:país	=	Delaware
defensive_works,bastion,obres defensives	=	bastió
defensive_works,battery,obres defensives	=	bateria
observatory:type,astronomical,observatori:tipus	=	astronòmic
observatory:type,gravitational,observatori:tipus	=	gravitacional
observatory:type,meteorological,observatori:tipus	=	meteorològic
odbl,clean,odbl	=	net
office,administrative,oficina	=	administratiu
office,lawyer,oficina	=	advocat
office,adoption_agency,oficina	=	Agència d'adopció
office,employment_agency,oficina	=	agència d'ocupació
office,real_estate_agent,oficina	=	agent de béns arrels
office,bail_bond_agent,oficina	=	agent de fiances
office,travel_agent,oficina	=	agent de viatges
office,estate_agent,oficina	=	agent immobiliari
office,tourist_accommodation,oficina	=	allotjament turistic
office,architect,oficina	=	arquitecte
office,archive,oficina	=	arxiu
office,insurance,oficina	=	assegurança
office,financial_advisor,oficina	=	assessor financer
office,tax_advisor,oficina	=	assessor fiscal
office,association,oficina	=	associació | oficina	=	associació consumidors
office,highway,oficina	=	autopista
office,chamber,oficina	=	càmera
office,camping,oficina	=	càmping
office,harbour_master,oficina	=	capitania marítima
office,charity,oficina	=	caritat
office,call_center,oficina	=	centre de trucades
office,call_centre,oficina	=	centre de trucades
office,construction_company,oficina	=	companyia de construcció
office,accountant,oficina	=	comptador
office,consulting,oficina	=	consultant
office,cooperative,oficina	=	cooperativa
office,realtor,oficina	=	corredor de béns arrels
office,healthcare,oficina	=	cura de la salut
office,newspaper,oficina	=	diari
office,diplomatic,oficina	=	diplomàtic
office,graphic_design,oficina	=	disseny gràfic
office,publisher,oficina	=	editor
office,company,oficina	=	empresa
office,moving_company,oficina	=	empresa de mudances
office,engineer,oficina	=	enginyer
office,financial,oficina	=	financer
office,foundation,oficina	=	Fundació
office,geodesist,oficina	=	geodèsic
office,government,oficina	=	govern
office,guide,oficina	=	guia
office,tax,oficina	=	impost
office,it,oficina	=	informàtica
office,educational_institution,oficina	=	institució educativa
office,private_investigator,oficina	=	investigador privat
office,research,oficina	=	investigar
office,advertising_agency,oficina	=	l'agència de publicitat
office,supervised_injection_site,oficina	=	lloc d'injecció supervisat
office,rental,oficina	=	lloguer
office,logistics,oficina	=	logística
office,medical,oficina	=	metge
office,physician,oficina	=	metge
office,courier,oficina	=	missatger
office,notary,oficina	=	notari
office,ngo,oficina	=	ong
office,quango,oficina	=	organisme estatal semiautònom
office,international_organization,oficina	=	organització Internacional
office,non-governmental_organization,oficina	=	organització no governamental
office,parish,oficina	=	parròquia
office,political_party,oficina	=	partit polític
office,wedding_planner,oficina	=	planificador del casament
office,politician,oficina	=	polític
office,property_management,oficina	=	propietat administrativa
office,lost_property,oficina	=	propietat perduda
office,energy_supplier,oficina	=	proveïdor_energia
office,reception,oficina	=	recepció
office,register,oficina	=	registre
office,religion,oficina	=	religió
office,lifeguard,oficina	=	Salvavides
office,security,oficina	=	seguretat
office,occupational_safety,oficina	=	seguretat Ocupacional
office,water_utility,oficina	=	servei d'aigua
office,personal_service,oficina	=	servei personal
office,forestry,oficina	=	silvicultura
office,telecommunication,oficina	=	telecomunicació
office,therapist,oficina	=	terapeuta
office,surveyor,oficina	=	topògraf
office,translator,oficina	=	traductor
office,transport,oficina	=	transport
office,coworking,oficina	=	treball col·laboratiu
office,tutoring,oficina	=	tutoria
office,union,oficina	=	Unió
office,university,oficina	=	Universitat
office,visa,oficina	=	visa
post_office,post_partner,oficina de correus	=	company de publicació
office:realtor,*,oficina: agent immobiliari	=	*
openGeoDB:version,0.2.6.11␣/␣2007-12-04␣/␣http://fa-technik.adfc.de/code/opengeodb/dump/,openGeoDB: versió	=	*
operator,*,operador	=	*
lamp_operator,Hansestadt␣Rostock,operador_de_lampares	=	Hansestadt_Rostock
lamp_operator,Stadtwerke␣Düsseldorf,operador_de_lampares	=	Stadtwerke_Düsseldorf
operator:ja,*,operador: ja	=	*
operator:type,community,operador: tipus	=	comunitat
operator:type,government,operador: tipus	=	govern
operator:type,private,operador: tipus	=	privat
operator:type,public,operador: tipus	=	públic
operator:wikipedia,*,operador: wikipedia	=	*
operator:en,East␣Japan␣Railway␣Company,operador:ca	=	Aquest_Japó_Ferrocarril_Empresa
operator:en,Central␣Japan␣Railway␣Company,operador:ca	=	Central_Japó_Ferrocarril_Empresa
operator:en,West␣Japan␣Railway␣Company,operador:ca	=	West_Japan_Railway_Company
species,Cerasus␣×␣yedoensis,operador:ref:FR:SIRET	=	Cerasus_×_yedoensis
operator:old,Western␣Power␣Distribution,operador:vell	=	Distribució_de_Energia_Occidental
operator:wikidata,Q157645,operador:wikidata	=	Q157645
population,0,ordenar	=	*
organ,*,Òrgan	=	*
organic,only,orgànic	=	només
source:destination,mapillary,origen Destinació	=	mapellar
osmarender:nameDirection,-1,osmarender:nomDirecció	=	*
osmarender:nameDirection,1,osmarender:nomDirecció	=	*
osmarender:render,no,osmarender:renderitzar	=	no
osmarender:renderRef,no,osmarender:renderRef	=	no
osmarender:renderName,no,osmarender:representarNom	=	no
osmc:symbol,yellow::yellow_diamond,osmc:símbol	=	groc::diamant_groc
osmc:symbol,green:green:yellow_pointer,osmc:símbol	=	verd:verd:punter_groc
payment:cash,no,Pagament en efectiu	=	no
payment:credit_cards,no,pagament:credit_cards	=	no
payment:debit_cards,no,pagament:targetes_dèbit	=	no
guidepost,hiking,pal indicador	=	senderisme
guidepost,simple,pal indicador	=	simple
passenger_information_display,no,pantalla_d'informació_del_passatger	=	no
playground,seesaw,parc infantil	=	balancí
playground,youth_bench,parc infantil	=	banc juvenil
playground,balancebeam,parc infantil	=	barra d'equilibri
playground,horizontal_bar,parc infantil	=	barra horitzontal
playground,funnel_ball,parc infantil	=	bola d'embut
playground,slide,parc infantil	=	diapositiva
playground,springy,parc infantil	=	elàstic
playground,structure,parc infantil	=	estructura
playground,climbingframe,parc infantil	=	gronxador
playground,basketswing,parc infantil	=	gronxador de cistella
playground,map,parc infantil	=	mapa
playground,sandpit,parc infantil	=	mina de sorra
playground,climbingwall,parc infantil	=	mur d'escalada
playground,bridge,parc infantil	=	pont
playground,teenshelter,parc infantil	=	refugi per a adolescents
playground,swing,parc infantil	=	ritme
playground,roundabout,parc infantil	=	rotonda
playground,splash_pad,parc infantil	=	splash_pad
playground,playhouse,parc infantil	=	teatre
playground,tetherball,parc infantil	=	tetherball
playground,zipwire,parc infantil	=	tirolina
playground,trampoline,parc infantil	=	trampolí
playground,sledding,parc infantil	=	trineu
playground,tunnel_tube,parc infantil	=	tub de tunel
playground,hopscotch,parc infantil	=	xarranca
wall,gabion:value,paret	=	avió: valor
wall,tire_barrier,paret	=	barrera de pneumàtics
wall,noise_barrier,paret	=	barrera_soroll
wall,concrete_block,paret	=	bloc de formigó
wall,seawall,paret	=	escullera
wall,concrete,paret	=	formigó
wall,flood_wall,paret	=	inundació_paret
wall,jersey_barrier,paret	=	jersey_barrera
wall,castle_wall,paret	=	la paret del castell
wall,brick,paret	=	maó
wall,training_wall,paret	=	mur d'entrenament
wall,no,paret	=	no
wall,stone_wall,paret	=	Paret de pedra
wall,flint,paret	=	pedernal
wall,stone,paret	=	pedra
wall,dry_stone,paret	=	pedra seca
wall,pise:value,paret	=	pis: valor
wall,pise,paret	=	trepitjar
wall:material,concrete,paret: material	=	formigó
bicycle_parking,wall_loops,Pàrquing de bicicletes	=	bucles_de_pared
bicycle_parking,shed,Pàrquing de bicicletes	=	cobert
bicycle_parking,bollard,Pàrquing de bicicletes	=	noray
bicycle_parking,rack,Pàrquing de bicicletes	=	prestatge
bicycle_parking,stands,Pàrquing de bicicletes	=	suports
level_crossing,automatic_barrier,pas a nivell	=	barrera automàtica
level_crossing,uncontrolled,pas a nivell	=	sense control
level_crossing,traffic_signals,pas a nivell	=	Senyals de trànsit
passenger,international,passatger	=	internacional
passenger,local,passatger	=	local
passenger,national,passatger	=	nacional
passenger,no,passatger	=	no
passenger,regional,passatger	=	regional
passenger,suburban,passatger	=	suburbà
passenger,urban,passatger	=	urbà
park_ride,hov,passeig del Parc	=	hov
park_ride,no,passeig del Parc	=	no
farmyard,stockyard,pati	=	corral de bestiar
playground:theme,playground,pati d'esbarjo: tema	=	pati de jocs
ice_skates,kluning,patins de gel	=	kluning
heritage,1,patrimoni	=	*
heritage,5,patrimoni	=	*
heritage,6,patrimoni	=	*
heritage,7,patrimoni	=	*
heritage,9,patrimoni	=	*
heritage,10,patrimoni	=	*
heritage:operator,BLfD,patrimoni:operador	=	BLfD
heritage:operator,kons,patrimoni:operador	=	kons
heritage:operator,lfd,patrimoni:operador	=	lfd
heritage:operator,mhs,patrimoni:operador	=	mhs
heritage:operator,nid,patrimoni:operador	=	niu
heritage:operator,nrhp,patrimoni:operador	=	nrhp
heritage:operator,OnroerendErfgoed,patrimoni:operador	=	OnroerendErfgoed
heritage:operator,rce,patrimoni:operador	=	rce
heritage:operator,UntereDenkmalbehörde,patrimoni:operador	=	UntereDenkmalbehörde
tactile_paving,incorrect,paviment tàctil	=	incorrecte
tactile_paving,partial,paviment tàctil	=	parcial
tactile_paving,no,paviment_tactil	=	no
toll,no,peatge	=	no
car:parts,custom,peces d'automòbil	=	disfressa
building:material,dry_stone,pedra seca com a material de l’edifici
hazard,avalanche,perill	=	allau
hazard,low_flying_aircraft,perill	=	avions de baix vol
hazard,fog,perill	=	boira
hazard,bump,perill	=	bony
hazard,damaged_road,perill	=	camí danyat
hazard,minefield,perill	=	camp de mines
hazard,road_narrows,perill	=	Carretera estreta
hazard,cyclists,perill	=	ciclistes
hazard,ground_clearance,perill	=	claredat del pis
hazard,contamination,perill	=	contaminació
hazard,curve,perill	=	corba
hazard,curves,perill	=	corbes
hazard,queues_likely,perill	=	cues probables
hazard,electricity,perill	=	electricitat
hazard,animal_crossing,perill	=	encreuament d'animals
hazard,illegal_crossing,perill	=	encreuament il·legal
hazard,dangerous_junction,perill	=	encreuament perillós
hazard,frost_heave,perill	=	estirada de gebre
hazard,hole,perill	=	forat
hazard,ice,perill	=	gel
hazard,horse_riders,perill	=	genets
hazard,turn,perill	=	gir
hazard,loose_gravel,perill	=	graveta solta
hazard,landslide,perill	=	lliscament de terra
hazard,unexploded_ordnance,perill	=	munició sense explotar
hazard,children,perill	=	nens
hazard,nuclear,perill	=	nuclear
