id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
mdb-1755,gtfs_rt,tu,US,California,Madera County,Madera County Connection,,,,,mdb-572,https://api.goswift.ly/real-time/madera/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,36.8516460649093,37.338153445,-120.27610845245076,-119.49724359328462,2025-08-16 00:19:56.877734+00:00,active,,,
mdb-1756,gtfs_rt,vp,US,California,Madera County,Madera County Connection,,,,,mdb-572,https://api.goswift.ly/real-time/madera/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,36.8516460649093,37.338153445,-120.27610845245076,-119.49724359328462,2025-08-16 00:19:56.877734+00:00,active,,,
mdb-1757,gtfs_rt,sa,US,California,Madera County,Madera County Connection,,,,,mdb-572,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/maderactc-ca-us/service_alerts.proto,0,,,,,36.8516460649093,37.338153445,-120.27610845245076,-119.49724359328462,2025-08-16 00:19:56.877734+00:00,active,,,
mdb-1758,gtfs_rt,tu,US,California,Inyo County,Eastern Sierra Transit Authority,,,,,mdb-25,https://api.goswift.ly/real-time/esta/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,34.696209,39.5349289,-119.77547286502951,-117.816841286,2025-12-19 01:33:22.450053+00:00,active,,,
mdb-1759,gtfs_rt,vp,US,California,Inyo County,Eastern Sierra Transit Authority,,,,,mdb-25,https://api.goswift.ly/real-time/esta/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,34.696209,39.5349289,-119.77547286502951,-117.816841286,2025-12-19 01:33:22.450053+00:00,active,,,
mdb-1760,gtfs_rt,tu,US,Oregon,Adair Village,Benton Area Transportation,,,,,mdb-126,https://api.goswift.ly/real-time/ocwcog-benton/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.539028,44.67836894234341,-124.05396483388,-123.066012766411,2025-10-29 00:18:12.534443+00:00,active,,,
mdb-1761,gtfs_rt,vp,US,Oregon,Adair Village,Benton Area Transportation,,,,,mdb-126,https://api.goswift.ly/real-time/ocwcog-benton/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.539028,44.67836894234341,-124.05396483388,-123.066012766411,2025-10-29 00:18:12.534443+00:00,active,,,
mdb-1762,gtfs_rt,sa,US,Oregon,Adair Village,Benton Area Transportation,,,,,mdb-126,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/benton-or-us/service_alerts.proto,0,,,,,44.539028,44.67836894234341,-124.05396483388,-123.066012766411,2025-10-29 00:18:12.534443+00:00,active,,,
mdb-1763,gtfs_rt,tu,US,North Carolina,Asheville,Asheville Rides Transit,,,,,mdb-903,https://api.goswift.ly/real-time/art-asheville/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,35.42469442568831,35.644076,-82.63261649773301,-82.319173,2025-12-18 01:31:08.058528+00:00,active,,,
mdb-1764,gtfs_rt,vp,US,North Carolina,Asheville,Asheville Rides Transit,,,,,mdb-903,https://api.goswift.ly/real-time/art-asheville/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,35.42469442568831,35.644076,-82.63261649773301,-82.319173,2025-12-18 01:31:08.058528+00:00,active,,,
mdb-1765,gtfs_rt,sa,US,North Carolina,Asheville,Asheville Rides Transit,,,,,mdb-903,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/asheville-nc-us/service_alerts.proto,0,,,,,35.42469442568831,35.644076,-82.63261649773301,-82.319173,2025-12-18 01:31:08.058528+00:00,active,,,
mdb-1766,gtfs_rt,vp,US,Florida,Apopka,Central Florida Regional Transit Authority (LYNX),,,,,mdb-347,http://gtfsrt.golynx.com/gtfsrt/GTFS_VehiclePositions.pb,0,,,,,28.10932,28.814992,-81.67681,-81.205343,2025-12-24 00:24:03.279400+00:00,active,,,
mdb-1767,gtfs_rt,tu,US,Florida,Apopka,Central Florida Regional Transit Authority (LYNX),,,,,mdb-347,http://gtfsrt.golynx.com/gtfsrt/GTFS_TripUpdates.pb,0,,,,,28.10932,28.814992,-81.67681,-81.205343,2025-12-24 00:24:03.279400+00:00,active,,,
mdb-1768,gtfs_rt,sa,US,Florida,Apopka,Central Florida Regional Transit Authority (LYNX),,,,,mdb-347,http://gtfsrt.golynx.com/gtfsrt/GTFS_ServiceAlerts.pb,0,,,,,28.10932,28.814992,-81.67681,-81.205343,2025-12-24 00:24:03.279400+00:00,active,,,
mdb-1769,gtfs_rt,sa,US,Delaware,"Bear, Delaware",Des Moines Area Regional Transit Authority (DART),,,,,mdb-193,https://www.ridedart.com/gtfs/real-time/alerts,0,,,,https://www.ridedart.com/open-data-policy-and-terms-use,41.511765,41.732874,-93.832532,-93.466485,2025-10-29 00:31:50.894897+00:00,active,,,
mdb-1770,gtfs_rt,tu,US,Delaware,"Bear, Delaware",Des Moines Area Regional Transit Authority (DART),,,,,mdb-193,https://www.ridedart.com/gtfs/real-time/trip-updates,0,,,,https://www.ridedart.com/open-data-policy-and-terms-use,41.511765,41.732874,-93.832532,-93.466485,2025-10-29 00:31:50.894897+00:00,active,,,
mdb-1771,gtfs_rt,vp,US,Delaware,"Bear, Delaware",Des Moines Area Regional Transit Authority (DART),,,,,mdb-193,https://www.ridedart.com/gtfs/real-time/vehicle-positions,0,,,,https://www.ridedart.com/open-data-policy-and-terms-use,41.511765,41.732874,-93.832532,-93.466485,2025-10-29 00:31:50.894897+00:00,active,,,
mdb-1772,gtfs_rt,vp,AU,South Australia,Adelaide City Council,Adelaide Metro,,,,,mdb-660,https://gtfs.adelaidemetro.com.au/v1/realtime/vehicle_positions,0,,,,,-35.339223,-34.571043,138.445316,139.036087,2026-01-09 01:53:33.274825+00:00,active,,,
mdb-1773,gtfs_rt,tu,AU,South Australia,Adelaide City Council,Adelaide Metro,,,,,mdb-660,https://gtfs.adelaidemetro.com.au/v1/realtime/trip_updates,0,,,,,-35.339223,-34.571043,138.445316,139.036087,2026-01-09 01:53:33.274825+00:00,active,,,
mdb-1774,gtfs_rt,sa,AU,South Australia,Adelaide City Council,Adelaide Metro,,,,,mdb-660,https://gtfs.adelaidemetro.com.au/v1/realtime/service_alerts,0,,,,,-35.339223,-34.571043,138.445316,139.036087,2026-01-09 01:53:33.274825+00:00,active,,,
mdb-1775,gtfs_rt,vp,US,New York,Monroe County,Rochester-Genesee Regional Transportation Authority (RGRTA),,,,,mdb-533,https://api.rgrta.com/rtgvehicles?key=00e2dbf6b15742febb37d0a1d7d3acd5,0,,,,,43.044569,43.25907,-77.759399,-76.99252,2025-12-31 01:18:34.758706+00:00,active,,,
mdb-1776,gtfs_rt,vp,IT,Lazio,Anguillara Sabazia,Roma Servizi per la Mobilità,,,,,mdb-1294,https://romamobilita.it/sites/default/files/rome_rtgtfs_vehicle_positions_feed.pb,0,,,,,41.65114,42.091957,12.23882,12.789177,2026-01-09 00:48:49.835759+00:00,active,,,
mdb-1777,gtfs_rt,sa,IT,Lazio,Anguillara Sabazia,Roma Servizi per la Mobilità,,,,,mdb-1294,https://romamobilita.it/sites/default/files/rome_rtgtfs_service_alerts_feed.pb,0,,,,,41.65114,42.091957,12.23882,12.789177,2026-01-09 00:48:49.835759+00:00,active,,,
mdb-1778,gtfs_rt,tu,IT,Lazio,Anguillara Sabazia,Roma Servizi per la Mobilità,,,,,mdb-1294,https://romamobilita.it/sites/default/files/rome_rtgtfs_trip_updates_feed.pb,0,,,,,41.65114,42.091957,12.23882,12.789177,2026-01-09 00:48:49.835759+00:00,active,,,
mdb-1779,gtfs_rt,sa,US,Illinois,Sangamon County,Springfield Mass Transit District (SMTD),,,,,mdb-385,http://ride.smtd.org/gtfsrt/alerts,0,,,,https://www.smtd.org/gtfs-information/,39.706586,39.860092,-89.752394,-89.594535,2026-01-06 01:36:49.007691+00:00,active,,,
mdb-1780,gtfs_rt,tu,US,Illinois,Sangamon County,Springfield Mass Transit District (SMTD),,,,,mdb-385,http://ride.smtd.org/gtfsrt/trips,0,,,,https://www.smtd.org/gtfs-information/,39.706586,39.860092,-89.752394,-89.594535,2026-01-06 01:36:49.007691+00:00,active,,,
mdb-1781,gtfs_rt,vp,US,Illinois,Sangamon County,Springfield Mass Transit District (SMTD),,,,,mdb-385,http://ride.smtd.org/gtfsrt/vehicles,0,,,,https://www.smtd.org/gtfs-information/,39.706586,39.860092,-89.752394,-89.594535,2026-01-06 01:36:49.007691+00:00,active,,,
mdb-1782,gtfs,,FR,Ile-de-France,Paris,SNCF,,TGV timetable,,,,https://eu.ftp.opendatasoft.com/sncf/gtfs/export_gtfs_voyages.zip,0,,,https://files.mobilitydatabase.org/mdb-1782/latest.zip,https://data.sncf.com/pages/cgu/A1#A1,41.378961,52.5344,-4.480306,13.435,2025-01-23 01:02:51.007728+00:00,inactive,Feed Information|Headsigns|Location Types,,
mdb-1783,gtfs,,FR,Ile-de-France,Paris,SNCF,,Intercity trains timetable,,,,https://eu.ftp.opendatasoft.com/sncf/gtfs/export-intercites-gtfs-last.zip,0,,,https://files.mobilitydatabase.org/mdb-1783/latest.zip,https://data.sncf.com/pages/cgu/A1#A1,42.441773,50.836,-1.781724,7.261904,2025-01-23 00:46:57.126428+00:00,inactive,Feed Information|Headsigns|Location Types,,
mdb-1784,gtfs,,US,Maryland,Baltimore County,Towson Loop,,,,,,https://passio3.com/towson/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-1784/latest.zip,,39.383499805,39.411576961,-76.627403725,-76.576382763,2025-12-16 02:02:50.125686+00:00,active,Bike Allowed|Feed Information|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-1785,gtfs_rt,tu,US,Maryland,Baltimore County,Towson Loop,,,,,mdb-1784,https://passio3.com/towson/passioTransit/gtfs/realtime/tripUpdates,0,,,,,39.383499805,39.411576961,-76.627403725,-76.576382763,2025-12-16 02:02:50.125686+00:00,active,,,
mdb-1786,gtfs_rt,sa,US,Maryland,Baltimore County,Towson Loop,,,,,mdb-1784,https://passio3.com/towson/passioTransit/gtfs/realtime/serviceAlerts,0,,,,,39.383499805,39.411576961,-76.627403725,-76.576382763,2025-12-16 02:02:50.125686+00:00,active,,,
mdb-1787,gtfs_rt,vp,US,Maryland,Baltimore County,Towson Loop,,,,,mdb-1784,https://passio3.com/towson/passioTransit/gtfs/realtime/vehiclePositions,0,,,,,39.383499805,39.411576961,-76.627403725,-76.576382763,2025-12-16 02:02:50.125686+00:00,active,,,
mdb-1788,gtfs,,US,California,Wasco,City of Wasco,True,,,gtfsrt@dot.ca.gov,,https://gtfs.calitp.org/production/WascoDialaRideFlex.zip,0,,,https://files.mobilitydatabase.org/mdb-1788/latest.zip,,,,,,,development,,,
mdb-1789,gtfs,,FR,Pays de la Loire,Cholet,Transports Publics du Choletais,True,Réseau Urbain Choletbus,,support@mecatran.com,,https://www.data.gouv.fr/fr/datasets/r/71e8ee8e-0b55-40a1-a297-21ef89aba4dc,0,,,https://files.mobilitydatabase.org/mdb-1789/latest.zip,https://transport.data.gouv.fr/datasets/horaires-theoriques-reseau-choletbus,46.996525,47.200306,-1.025292,-0.365312,2025-11-25 01:12:59.997017+00:00,deprecated,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Trips Wheelchair Accessibility,tdg-79352,Redirecting post TDG import
mdb-1790,gtfs_rt,vp,US,Virginia,Arlington County,Arlington Transit,,,,,mdb-485,https://realtime.arlingtontransit.com/gtfsrt/vehicles,0,,,,,38.839365,38.925147,-77.162277,-77.049105,2025-10-06 01:00:18.474796+00:00,active,,,
mdb-1791,gtfs,,BR,Rio de Janeiro,Região Metropolitana do Rio de Janeiro,City Transport Secretary of Rio de Janeiro,True,Municipal buses from Rio de Janeiro,,guilherme.alves@rio.rj.gov.br,,https://www.arcgis.com/sharing/rest/content/items/8ffe62ad3b2f42e49814bf941654ea6c/data,0,,,https://files.mobilitydatabase.org/mdb-1791/latest.zip,https://www.data.rio/datasets/gtfs-do-rio-de-janeiro/about,-23.066612,-22.784874,-43.721956,-43.16081,2026-01-03 04:13:14.956793+00:00,active,Fares V1|Feed Information|Frequencies|Headsigns|Location Types|Route Colors|Shapes,,
mdb-1792,gtfs_rt,tu,FR,Hauts-de-France,Lille,Ilévia (Métropole Européenne de Lille),,,,,mdb-1201,https://proxy.transport.data.gouv.fr/resource/ilevia-lille-gtfs-rt,0,,,,,,,,,,active,,,
mdb-1793,gtfs_rt,sa,NZ,Canterbury,Christchurch City,Metro Christchurch,True,,,,mdb-1313,https://apis.metroinfo.co.nz/rti/gtfsrt/v1/service-alerts.pb,2,https://apidevelopers.metroinfo.co.nz/,Ocp-Apim-Subscription-Key,,https://www.metroinfo.co.nz/about/developer-resources#terms,-43.64313,-43.28702,172.10665,172.76679,2025-11-25 00:41:37.098481+00:00,active,,,
mdb-1794,gtfs_rt,vp,US,California,Bell,Commerce Municipal Bus Lines,,,,,mdb-994,https://citycommbus.com/gtfs-rt/vehiclepositions,0,,,,,33.965568,34.063141,-118.264252,-118.127642,2025-12-08 01:12:53.494186+00:00,active,,,
mdb-1795,gtfs_rt,tu,US,California,Bell,Commerce Municipal Bus Lines,,,,,mdb-994,https://citycommbus.com/gtfs-rt/tripupdates,0,,,,,33.965568,34.063141,-118.264252,-118.127642,2025-12-08 01:12:53.494186+00:00,active,,,
mdb-1796,gtfs_rt,sa,US,California,Bell,Commerce Municipal Bus Lines,,,,,mdb-994,https://citycommbus.com/gtfs-rt/alerts,0,,,,,33.965568,34.063141,-118.264252,-118.127642,2025-12-08 01:12:53.494186+00:00,active,,,
mdb-1797,gtfs_rt,vp,CZ,Hlavní město Praha,Prague,Go-Ahead,,,,,mdb-1078,https://api.entur.io/realtime/v1/gtfs-rt/vehicle-positions?datasource=GOA,0,,,,https://data.norge.no/nlod/en/,50.089361,78.246751,4.51278,31.11253,2025-12-04 00:15:20.142856+00:00,active,,,
mdb-1798,gtfs_rt,tu,CZ,Hlavní město Praha,Prague,Oslo region (Ruter),,,,,mdb-1078,https://api.entur.io/realtime/v1/gtfs-rt/trip-updates?datasource=RUT,0,,,,https://data.norge.no/nlod/en/,50.089361,78.246751,4.51278,31.11253,2025-12-04 00:15:20.142856+00:00,active,,,
mdb-1799,gtfs_rt,sa,CZ,Hlavní město Praha,Prague,Oslo region (Ruter),,,,,mdb-1078,https://api.entur.io/realtime/v1/gtfs-rt/alerts?datasource=RUT,0,,,,https://data.norge.no/nlod/en/,50.089361,78.246751,4.51278,31.11253,2025-12-04 00:15:20.142856+00:00,active,,,
mdb-1800,gtfs_rt,tu,CZ,Hlavní město Praha,Prague,Vy Buss (SE),,,,,mdb-1078,https://api.entur.io/realtime/v1/gtfs-rt/trip-updates?datasource=VYB,0,,,,https://data.norge.no/nlod/en/,50.089361,78.246751,4.51278,31.11253,2025-12-04 00:15:20.142856+00:00,active,,,
mdb-1801,gtfs_rt,vp,CZ,Hlavní město Praha,Prague,Vy Buss (SE),,,,,mdb-1078,https://api.entur.io/realtime/v1/gtfs-rt/vehicle-positions?datasource=VYB,0,,,,https://data.norge.no/nlod/en/,50.089361,78.246751,4.51278,31.11253,2025-12-04 00:15:20.142856+00:00,active,,,
mdb-1802,gtfs_rt,vp,CZ,Hlavní město Praha,Prague,Vy Buss (SE),,,,,mdb-1078,https://api.entur.io/realtime/v1/gtfs-rt/vehicle-positions?datasource=VYB,0,,,,https://data.norge.no/nlod/en/,50.089361,78.246751,4.51278,31.11253,2025-12-04 00:15:20.142856+00:00,active,,,
mdb-1803,gtfs_rt,vp,CZ,Hlavní město Praha,Prague,Vy Express,,,,,mdb-1078,https://api.entur.io/realtime/v1/gtfs-rt/vehicle-positions?datasource=VYX,0,,,,https://data.norge.no/nlod/en/,50.089361,78.246751,4.51278,31.11253,2025-12-04 00:15:20.142856+00:00,active,,,
mdb-1804,gtfs_rt,sa,CZ,Hlavní město Praha,Prague,Vy Express,,,,,mdb-1078,https://api.entur.io/realtime/v1/gtfs-rt/alerts?datasource=VYX,0,,,,https://data.norge.no/nlod/en/,50.089361,78.246751,4.51278,31.11253,2025-12-04 00:15:20.142856+00:00,active,,,
mdb-1805,gtfs_rt,tu,CZ,Hlavní město Praha,Prague,Vy Express,,,,,mdb-1078,https://api.entur.io/realtime/v1/gtfs-rt/trip-updates?datasource=VYX,0,,,,https://data.norge.no/nlod/en/,50.089361,78.246751,4.51278,31.11253,2025-12-04 00:15:20.142856+00:00,active,,,
mdb-1806,gtfs,,CA,New Brunswick,Miramichi,Miramichi Transit,True,,,,,http://miramichitransit.ca/GTFS/MT_GTFS_2019.01.29.b.zip,0,,,https://files.mobilitydatabase.org/mdb-1806/latest.zip,,46.991774,47.046645,-65.588079,-65.437941,2024-02-08 01:09:39.878930+00:00,active,Bike Allowed|Fares V1|Headsigns|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-1807,gtfs,,ML,Bamako,Bamako,SOMATRA,,,,,,https://gitlab.com/digitaltransport/data/africa/bamako/-/raw/main/gtfs_Public_Transport_Bamako_Sotrama_01_01_2020_06_42_48.zip?inline=false,0,,,https://files.mobilitydatabase.org/mdb-1807/latest.zip,,,,,,,inactive,,,
mdb-1808,gtfs,,ET,Addis Ababa,,Anbessa City Bus Service Enterprise,,,,,,https://gitlab.com/digitaltransport/data/africa/addis-ababa/-/raw/master/AnbessaCityBusServiceEnterprise_GTFS.zip?inline=false,0,,,https://files.mobilitydatabase.org/mdb-1808/latest.zip,,8.8534357541445,9.17919256989845,38.61612,38.9861821307198,2024-02-08 01:06:43.013446+00:00,inactive,Headsigns|Shapes,,
mdb-1809,gtfs,,ET,Addis Ababa,,Addis Ababa Transport Authority,,Minibus Paratransit,,,,https://gitlab.com/digitaltransport/data/africa/addis-ababa/-/raw/master/MinibusTaxi_GTFS.zip?inline=false,0,,,,,,,,,,inactive,,,
mdb-1810,gtfs,,CM,Littoral,Wouri,Socatur,,,,,,https://gitlab.com/digitaltransport/data/africa/douala/-/raw/master/GTFS-WIMT/GTFS-WIMT-Socatur_Bus.zip?inline=false,0,,,https://files.mobilitydatabase.org/mdb-1810/latest.zip,,3.999057743,4.09603199,9.648757648,9.793794,2024-06-07 15:27:26.054961+00:00,inactive,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-1811,gtfs,,CM,Littoral,Wouri,Douala Yellow Taxis,,,,,,https://gitlab.com/digitaltransport/data/africa/douala/-/raw/master/GTFS-WIMT/GTFS-WIMT-Yellow_Taxi.zip?inline=false,0,,,https://files.mobilitydatabase.org/mdb-1811/latest.zip,,3.999646242,4.10489559,9.616923442,9.805203,2024-06-07 15:27:37.419148+00:00,inactive,Feed Information|Frequencies|Headsigns|Location Types|Route Colors|Shapes,,
mdb-1812,gtfs,,SL,Western Area,Western Area Urban,"Freetown Poda-Poda, Sierra Leone Road Transport Corporation, Tagrin Ferry, Freetown Taxi Cab",,,,,,https://gitlab.com/digitaltransport/data/africa/freetown/-/raw/master/GTFS.zip?inline=false,0,,,https://files.mobilitydatabase.org/mdb-1812/latest.zip,,8.32638,8.51662,-13.28804,-13.05285,2024-06-07 15:52:22.013791+00:00,inactive,Fares V1|Feed Information|Frequencies|Headsigns|Location Types|Route Colors|Shapes,,
mdb-1813,gtfs,,UG,Central Region,Kampala Capital City,"14-Seater Paratransit Taxi, Buses operated by Pioneer or Awakula Enumme",,,,,,https://gitlab.com/digitaltransport/data/africa/kampala/-/raw/master/GTFS/GTFS.zip?inline=false,0,,,https://files.mobilitydatabase.org/mdb-1813/latest.zip,,0.05554,0.46517,32.4417,32.75039,2024-06-07 15:28:07.168858+00:00,inactive,Feed Information|Frequencies|Shapes|Trips Wheelchair Accessibility,,
mdb-1814,gtfs,,GH,Ashanti,Kumasi,INGEROP,,,,,,https://gitlab.com/digitaltransport/data/africa/kumasi/-/raw/master/GTFS-Kumasi.zip?inline=false,0,,,https://files.mobilitydatabase.org/mdb-1814/latest.zip,,,,,,,active,,,
mdb-1815,gtfs,,KE,Nairobi,,DigitalMatatus,,,,,,https://gitlab.com/digitaltransport/data/africa/nairobi/-/raw/master/Data/GTFS.zip?inline=false,0,,,https://files.mobilitydatabase.org/mdb-1815/latest.zip,,-1.477218,-1.035427,36.62957937,37.076427,2024-06-07 15:41:06.288404+00:00,inactive,Feed Information|Frequencies|Headsigns|Location Types|Shapes,,
mdb-1816,gtfs,,MA,Tangier-Tetouan-Al Hoceima,Pachalik de Tétouan باشوية تطوان,Vitalis Transport,,,,,,https://gitlab.com/digitaltransport/data/africa/tetouan/-/raw/main/gtfs.zip?inline=false,0,,,https://files.mobilitydatabase.org/mdb-1816/latest.zip,,35.3189694,35.8414108,-5.5547027,-5.0916181,2024-06-07 15:27:43.371179+00:00,inactive,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-1817,gtfs,,US,California,Monrovia,GoMonrovia,,,,,,https://gtfs.calitp.org/test/TestFlex1.zip,0,,,https://files.mobilitydatabase.org/mdb-1817/latest.zip,,,,,,,development,,,
mdb-1818,gtfs,,US,California,Dixon,City of Dixon,,,,,,https://gtfs.calitp.org/test/TestFlex2.zip,0,,,https://files.mobilitydatabase.org/mdb-1818/latest.zip,,,,,,,development,,,
mdb-1819,gtfs,,US,California,Anaheim,Anaheim Regional Transportation,,,,,,https://gtfs.calitp.org/test/TestFlex3.zip,0,,,https://files.mobilitydatabase.org/mdb-1819/latest.zip,,,,,,,development,,,
mdb-1820,gtfs,,FR,Provence-Alpes-Côte-d'Azur,Toulon,Réseau Mistral,,,,,,https://data.metropoletpm.fr/explore/dataset/donnees-gtfs-du-reseau-de-bus-mistral/files/8e7042ab297b42f9dcc58f3db5326376/download/,0,,,,https://www.etalab.gouv.fr/wp-content/uploads/2014/05/Open_Licence.pdf,,,,,,active,,,
mdb-1821,gtfs_rt,tu,PL,Lesser Poland Voivodeship,Oświęcim County,Zarząd Transportu Metropolitalnego,,,,,tld-7878,http://gtfsrt.metropoliagzm.pl:1111/gtfsrt/gzm/tripUpdates,0,,,,https://otwartedane.metropoliagzm.pl/en/dataset/rozklady-jazdy-i-lokalizacja-przystankow-gtfs-rt/resource/07aedb72-2464-4052-a380-0d45426fd83b?inner_span=True,49.97279467,50.57905109,18.40430376,19.47629336,2026-01-05 00:34:03.299694+00:00,active,,,
mdb-1822,gtfs,,BR,Ceará,Fortaleza,METROFOR,,,,,,https://www.metrofor.ce.gov.br/wp-content/uploads/sites/32/2021/12/gtfs_metrofor.zip,0,,,,https://www.metrofor.ce.gov.br/gtfs/,,,,,,deprecated,,mdb-2010|mdb-2367,
