route_id,trip_id,nota
"1699",1793201,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793208,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793209,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793210,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793215,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1803",1797735,"Els dijous de 7:00 a 16:00 (dies de mercat) no para a ""c. Mercè (CAP)"""
"1699",1793224,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793229,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793231,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793234,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793239,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"0737",1791369,"Reserva pr&#232;via al&#160;#937780088#&#160;fins a les&#160;#17:00#&#160;del dia anterior a la data del viatge o b&#233; a trav&#233;s de la app&#160;#ElMeuBus DX#&#160;."
"1740",1791870,"No circula el 25/12 ni el 1/01"
"0145",1803281,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0145",1803293,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"1825",1818789,"Excepte el Dissabte de Rams"
"1492",1819876,"Excepte festes locals a Barcelona"
"1492",1819884,"Excepte festes locals a Barcelona"
"1492",1819890,"Excepte festes locals a Barcelona"
"1492",1819891,"Excepte festes locals a Barcelona"
"1492",1819892,"I festes locals a Barcelona"
"1492",1819903,"I festes locals a Barcelona"
"1492",1819904,"Excepte festes locals a Barcelona"
"1792",1819778,"Excepte festes locals a Barcelona"
"1792",1819781,"Excepte festes locals a Barcelona"
"1792",1819793,"Excepte festes locals a Barcelona"
"1792",1819812,"Excepte festes locals a Barcelona"
"1792",1819816,"Excepte festes locals a Barcelona"
"1792",1819819,"Excepte festes locals a Barcelona"
"1792",1819824,"Excepte festes locals a Barcelona"
"1492",1819838,"Excepte festes locals a Barcelona"
"1492",1819844,"Excepte festes locals a Barcelona"
"1492",1819858,"I festes locals a Barcelona"
"1492",1819871,"Excepte festes locals a Barcelona"
"1492",1819873,"Excepte festes locals a Barcelona"
"0482",1814051,"Servei a la demanda els divendres feiners. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge"
"0482",1814053,"Servei a la demanda els divendres feiners. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge"
"0482",1814057,"Servei a la demanda els divendres feiners. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge"
"0482",1814061,"Servei a la demanda els divendres feiners. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge"
"1274",1816769,"Reserva d'un màxim de 10 places per transport escolar"
"1055",1818440,"Parada Urb. Alzineta, Can Gordei i la Miralba exclusivament a la demanda pr&#232;via trucada al 938937060 el dia abans de 9 a 19h"
"0502",1808588,"Dies lectius de la UAB"
"0502",1808595,"Dies lectius de la UAB"
"0502",1808605,"Dies lectius de la UAB"
"0502",1808606,"Dies lectius de la UAB"
"0502",1808607,"Dies lectius de la UAB"
"0308",1809668,"Parades a la demanda: Ctra de Castelltallat, BV-3008-laVall, Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell) i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva pr&#232;via al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o b&#233; a trav&#233;s de la app Sagal&#233;s on Demand"
"0308",1809671,"Parades a la demanda: Ctra de Castelltallat, BV-3008-laVall, Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell) i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva pr&#232;via al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o b&#233; a trav&#233;s de la app Sagal&#233;s on Demand"
"1793",1819729,"Excepte festes locals a Barcelona"
"1793",1819743,"Excepte festes locals a Barcelona"
"1793",1819750,"Excepte festes locals a Barcelona"
"1793",1819757,"I festes locals a Barcelona"
"1793",1819771,"Excepte festes locals a Barcelona"
"1280",1811971,"El servei s'efectuarà només els dies d'obertura del centre comercial la Roca Village"
"0786",1820866,"Aquesta expedició constitueix el codi comercial 644"
"1365",1824772,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824773,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824778,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824791,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824802,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"0066",1823940,"Servei combinat entre Barcelona i Aeroport del Prat."
"1365",1824825,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824828,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824847,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824850,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"0308",1894050,"Parades a la demanda: Ctra de Castelltallat, BV-3008-laVall, Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell) i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva pr&#232;via al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o b&#233; a trav&#233;s de la app Sagal&#233;s on Demand"
"0481",1825526,"Torre del Breny: parada a la demanda."
"0101",1828620,"Expedició que forma part del Bus Exprés e1 Lleida-Cervera"
"0101",1828622,"Expedició que forma part del Bus Exprés e1 Lleida-Cervera"
"0101",1828626,"Expedició que forma part del Bus Exprés e1 Lleida-Cervera"
"1602",1834420,"d'Aldea va a Amposta i Deltebre"
"0199",1836906,"excepte Segon Dilluns de Pasqua i 24/09"
"0199",1836969,"excepte Segon Dilluns de Pasqua i 24/09"
"0199",1836975,"excepte Segon Dilluns de Pasqua i 24/09"
"0371",1831172,"I festes locals a Barcelona"
"0371",1831175,"I festes locals a Barcelona"
"0371",1831181,"I festes locals a Barcelona"
"0371",1831192,"I festes locals a Barcelona"
"0371",1831201,"I festes locals a Barcelona"
"1565",1833861,"Aquesta expedici&#243; circula per la carretera C-13"
"1621",1834276,"Exped amb sortida Tgna igual hora o posterior a la de tancament del Parc, no paren a P.A-Visitants"
"1806",1831087,"Parades a la demanda: Masia Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"1806",1831099,"Parades a la demanda: Masia Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"1806",1831104,"Parades a la demanda: Masia Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"1022",1830092,"Reserva pr&#232;via fins a les 20:00 hores&#160;del dia anterior a la data del viatge."
"1794",1828674,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828686,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828688,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828691,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828693,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828694,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828696,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1649",1892699,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1892707,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1892716,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1892717,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1888795,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"0225",1874433,"En aquesta expedició es realitza reserva de places per a transport escolar"
"0225",1874440,"En aquesta expedició es realitza reserva de places per a transport escolar"
"1652",1874720,"En poblacions amb més d'una parada s'indica l'horari de la parada principal."
"1652",1874722,"En poblacions amb més d'una parada s'indica l'horari de la parada principal."
"1652",1874737,"En poblacions amb més d'una parada s'indica l'horari de la parada principal."
"1649",1888775,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1888778,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1888782,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1605",1873836,"L'agost prov&#233; de Guimer&#224; (L0183)"
"1149",1881149,"Expedici&#243; a la demanda entre La Llacuna i Sant Pere Sacarrera. Reserva pr&#232;via al tlf. 938912561 fins a les 13:00h del dia anterior a la data del viatge"
"1149",1881196,"Torrelavit: expedici&#243; a la demanda. Reserva pr&#232;via al tlf. 938912561 fins a les 18:.00h del dia laborable anterior a la data del viatge"
"0121",1878108,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0121",1878111,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0121",1878117,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0123",1878142,"Nits"
"1794",1881973,"Parades a la demanda: Col&#242;nia Borgony&#224; i Vila-seca. Reserva pr&#232;via al tlf. 938892577"
"0492",1886322,"Dies lectius de la UAB"
"0492",1886333,"Dies lectius de la UAB"
"2168",1887233,"Reserva pr&#232;via al 938892577&#160;fins a les 20:00&#160;del dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app Sagal&#233;s on demand"
"1649",1892705,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"0704",1892909,"Servei a demanda a les parades:&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;17-Pg. Mar&#237;tim- Riera de Sant Vicen&#231;&#10;&#10;18-c.Maregassa- pg Mar&#237;tim"
"0308",1894004,"Parades a la demanda: Ctra de Castelltallat, BV-3008-laVall, Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell) i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva pr&#232;via al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o b&#233; a trav&#233;s de la app Sagal&#233;s on Demand"
"1794",1881949,"Col&#242;nia Vila-seca i Borgony&#224; a la demanda"
"1794",1881945,"Col&#242;nia Vila-seca i Borgony&#224; a la demanda"
"1794",1881955,"Col&#242;nia Vila-seca i Borgony&#224; a la demanda"
"1794",1881957,"Col&#242;nia Vila-seca i Borgony&#224; a la demanda"
"1794",1881959,"Col&#242;nia Vila-seca i Borgony&#224; a la demanda"
"0288",1891885,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891898,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891900,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891919,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891930,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0524",1580979,"Reserva d'un màxim de 30 places per transport escolar"
"0524",1580982,"Reserva d'un màxim de 30 places per transport escolar"
"0524",1580983,"Reserva d'un màxim de 30 places per transport escolar"
"0580",1581381,"Parades a la demanda: Querol. Reserva prèvia al tlf. 977547290 amb 24 hores d'antelació"
"0580",1581383,"Parades a la demanda: Querol. Reserva prèvia al tlf. 977547290 amb 24 hores d'antelació"
"0539",1580221,"Dia de mercat a Olot"
"1632",1580252,"Parades a la demanda: Port Aventura. Reserva prèvia al tlf. 977547290 amb 24 hores d'antelació"
"1632",1580267,"Parades a la demanda: Port Aventura. Reserva prèvia al tlf. 977547290 amb 24 hores d'antelació"
"1705",1580295,"Servei a la demanda. Reserva prèvia al tlf. 938210485 abans de les 12.00h del dia anterior a la data del viatge o bé enviant un mail a bergapv1@alsa.es"
"1836",1597076,"Servei a la demanda Clic.cat Gironès. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1624",1597711,"."
"0839",1598164,"Servei a la demanda. Reserva prèvia al tlf. 608833544 amb 24 hores d'antelació"
"0609",1598376,"Servei a la demanda. Reserva prèvia al tlf. 629742020 amb 24 hores d'antelació"
"0843",1598386,"Servei a la demanda. Reserva prèvia al tlf. 630358376 amb 24 hores d'antelació"
"0851",1598389,"Servei a la demanda. Reserva prèvia al tlf. 667562705 amb 24 hores d'antelació"
"0860",1598393,"Servei a la demanda. Reserva prèvia al tlf. 630066624 amb 24 hores d'antelació"
"0151",1596818,"Dies lectius de la UAB"
"1748",1598669,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"0247",1598703,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"1612",1598756,"Servei a la demanda. Reserva prèvia al tlf. 938912561 amb 24 hores d'antelació"
"0815",1600577,"Expedicions a la demanda: Vilanova de Prades a Prades. Reserva prèvia al tlf. 977547290"
"1404",1599682,"Servei a la demanda. Reserva prèvia al tlf. 973620485 amb 24 hores d'antelació"
"1684",1598834,"Servei a la demanda. Reserva prèvia al tlf. 938210485 abans de les 12.00h del dia anterior a la data del viatge o bé enviant un mail a bergapv1@alsa.es"
"1624",1599331,"."
"1405",1604978,"Servei a la demanda. Reserva prèvia al tlf. 973620485 amb 24 hores d'antelació"
"0342",1605137,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0217",1605158,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1782",1605177,"Servei a la demanda. Reserva prèvia al tlf. 900696566 amb 24 hores d'antelació o bé a través de la app TAD CAT"
"1748",1605484,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"0247",1605502,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
